time_stamp,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,nav_roll,nav_pitch,nav_bearing,target_bearing,wp_dist,alt_error,airspeed,groundspeed,throttle,climb,heading,GPS_status,Gyro_status,Accel_status,Baro_status,PreArm_error,chan1_raw,chan2_raw,chan3_raw,chan4_raw,satellites_visible
16:27:50,AUTO,0.032414862886071205,-0.003799344412982464,0.020191396586596966,0.04999214969575405,-0.008754708338528872,0.002563292975537479,-35.36326205,149.1652376,1048.0,-1.3434025049209595,0.3371588885784149,1.0,184.0,0.0,0.29424944519996643,0.0540000032633543,0.09228011593222618,80.5,1.1343697905540466,1.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:27:51,AUTO,0.06305088102817535,-0.008531774743460119,0.017173321801237762,0.016936499625444412,0.013131336076185107,-0.021002561203204095,-35.363261775,149.165239225,1941.25,-6.538487076759338,1.5917101353406906,0.75,240.0,0.0,-0.017629699141252786,0.25175000727176666,0.3177358992397785,83.0,1.140765756368637,0.75,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:27:52,AUTO,0.003999336855486035,0.006374987307935953,-0.05648471415042877,-0.06087544374167919,-0.014181132894009352,-0.02464223187416792,-35.3632611,149.16524420000002,3417.0,-10.679525375366211,1.2161997556686401,0.0,256.5,0.0,-0.0443925466388464,0.3320000171661377,0.2843810096383095,81.0,1.1408714652061462,356.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:27:53,AUTO,-0.04849865846335888,0.0026562743878457695,-0.07352002337574959,-0.035235918941907585,-0.0012263401004020125,-0.02086379542015493,-35.3632611,149.16524499999997,4306.25,-8.888493299484253,1.3945235908031464,0.0,257.75,0.0,-0.06418960634618998,0.13325000694021583,0.13655920093879104,80.75,1.1455764472484589,355.25,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:27:54,AUTO,-0.035107262432575226,0.0006242960516829044,-0.08624299615621567,0.025608064606785774,-0.000731516134692356,0.003027512924745679,-35.36326135,149.1652414,5795.5,-3.9268757104873657,1.0465229749679565,0.0,252.5,0.0,-0.1047045886516571,0.36900001764297485,0.3576773852109909,79.5,1.1552317142486572,355.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:27:55,AUTO,-0.016691152239218354,0.0007741938607068732,-0.08563999645411968,0.021560519002377987,0.0006619499763473868,0.002680271805729717,-35.363261650000005,149.16523865,6697.0,-2.0134500563144684,0.7640704661607742,0.0,215.75,0.0,-0.13346252404153347,0.32375001162290573,0.2839323692023754,78.5,1.163379281759262,355.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:27:56,AUTO,0.0012526489372248761,0.0005737289466196671,-0.08750612661242485,0.00887453043833375,-0.0006850296049378812,-0.0024413062492385507,-35.36326205,149.16523575,8208.0,-0.1717162635177374,0.5213587582111359,0.0,98.5,0.0,-0.19263488054275513,0.14550000429153442,0.10931602492928505,77.0,1.1698875427246094,354.5,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:27:57,AUTO,0.005077394074760377,0.000127176002933993,-0.09360979869961739,0.0037284345598891377,-0.00023660622537136078,-0.007236324599944055,-35.3632621,149.165235075,9118.75,0.4507323130965233,0.5618311762809753,0.0,93.75,0.0,-0.23178283125162125,0.06575000286102295,0.03793109720572829,76.0,1.1732051372528076,354.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:27:58,AUTO,0.0077873836271464825,0.00022244933643378317,-0.11025495827198029,0.0025613470061216503,0.0006988520035520196,-0.012160227634012699,-35.3632621,149.1652348,10628.0,1.2103692889213562,0.7846964597702026,0.0,95.0,0.0,-0.29657988250255585,0.020000001415610313,0.025104074738919735,74.0,1.1780772805213928,353.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:27:59,AUTO,0.008364033186808228,0.0009557076409691945,-0.12312902510166168,3.250692680012435e-05,0.00153726851567626,-0.014561672462150455,-35.363262049999996,149.165234875,11541.0,1.5361225306987762,0.9548245519399643,0.0,98.0,0.0,-0.3391232192516327,0.03125000046566129,0.04133696388453245,73.0,1.1811487674713135,352.5,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:00,AUTO,0.008114479016512632,0.0031866945791989565,-0.1470310166478157,5.7969504268839955e-05,0.002762177842669189,-0.018785457126796246,-35.36326185,149.16523525000002,13060.0,1.8683903813362122,1.2014910578727722,0.0,105.5,0.0,-0.41013792157173157,0.039000000804662704,0.053642457351088524,71.0,1.1850579380989075,351.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:01,AUTO,0.007834075950086117,0.0043429258512333035,-0.16155512630939484,0.0005225934874033555,0.0013424869830487296,-0.017601456958800554,-35.36326175,149.16523555,13971.5,1.9553560614585876,1.2814179956912994,0.0,110.25,0.0,-0.45260680466890335,0.036500001326203346,0.05794499162584543,70.25,1.1863299906253815,350.25,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:02,AUTO,0.006888036150485277,0.004719357239082456,-0.18376721441745758,-0.0008020973182283342,0.001245821884367615,-0.01812554430216551,-35.3632617,149.16523604999998,15495.0,1.9428251385688782,1.2587197422981262,0.0,115.5,0.0,-0.5242474377155304,0.03550000116229057,0.06314906105399132,68.0,1.1883593201637268,349.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:03,AUTO,0.006234171451069415,0.00482662848662585,-0.19649164006114006,-7.557528442703187e-05,0.000685804319800809,-0.019448898267000914,-35.3632617,149.1652363,16410.5,1.9100784361362457,1.2306528687477112,0.0,119.25,0.0,-0.5536718666553497,0.032750001177191734,0.06113711278885603,68.0,1.1895531713962555,348.25,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:04,AUTO,0.0047113599721342325,0.0047386037185788155,-0.21732795238494873,-0.0005643321492243558,0.0011368300474714488,-0.017241232097148895,-35.3632618,149.1652367,17931.5,1.8243060111999512,1.1851685643196106,0.0,125.5,0.0,-0.578939825296402,0.02650000061839819,0.05439675971865654,68.0,1.1905142664909363,347.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:05,AUTO,0.004142421297729015,0.004715130431577563,-0.22976713627576828,-0.0003659752255771309,0.0006588381074834615,-0.0166597249917686,-35.3632618,149.16523684999999,18844.25,1.7905493676662445,1.1569180488586426,0.0,129.5,0.0,-0.5852523595094681,0.02250000135973096,0.0495495954528451,68.0,1.1917246282100677,346.25,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:06,AUTO,0.0029777383897453547,0.003949765814468265,-0.24994438141584396,-0.0007972657622303814,0.0011694833810906857,-0.01639558281749487,-35.3632619,149.16523705,20364.5,1.7252808213233948,1.090234398841858,0.0,135.5,0.0,-0.5911077558994293,0.018500001169741154,0.04160923324525356,68.0,1.1939608454704285,345.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:07,AUTO,0.0029788350802846253,0.00305844604736194,-0.26122357696294785,-6.483880861196667e-05,-0.0009301795071223751,-0.01467792084440589,-35.363261924999996,149.16523715,21277.0,1.706719547510147,1.0121414512395859,0.0,134.5,0.0,-0.5918359160423279,0.013750000623986125,0.036149621941149235,68.0,1.1947698891162872,344.5,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:08,AUTO,0.005563430022448301,0.004467802355065942,-0.2726433724164963,0.006368356524035335,0.005162238026969135,0.010968894930556417,-35.363262,149.1652372,22797.0,1.644209384918213,0.8832385540008545,0.0,129.0,0.0,-0.5890551507472992,0.00800000037997961,0.03563758358359337,68.0,1.1909902691841125,344.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:09,AUTO,0.0062519501661881804,0.00521948270034045,-0.25785137712955475,-0.0012329961027717218,0.00011044740676879883,0.024098239839076996,-35.3632621,149.16523735,23706.25,1.2152593731880188,0.661535918712616,0.0,136.75,0.0,-0.5836559981107712,0.02600000100210309,0.05212158523499966,69.0,1.1890541911125183,344.75,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:10,AUTO,-0.00011074426583945751,0.007453804253600538,-0.21793024986982346,-0.004881232394836843,0.008681449602590874,0.061811002902686596,-35.363262250000005,149.16523775000002,25214.5,0.6436913311481476,0.2787008658051491,0.0,244.5,0.0,-0.5756640434265137,0.030500001274049282,0.04940606839954853,69.0,1.1796894669532776,347.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:11,AUTO,-0.0005237312434474006,0.00426842494198354,-0.1650402434170246,0.006921667023561895,-0.012479763710871339,0.0476343734189868,-35.36326244999999,149.1652378,26116.75,0.8570903986692429,-0.5224793553352356,0.0,312.0,0.0,-0.5644293278455734,0.040500001050531864,0.050191108137369156,69.0,1.1896416246891022,350.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:12,AUTO,0.0035394151927903295,-0.002308487775735557,-0.13949207961559296,0.002252509875688702,-0.00034345328458584845,0.012165721971541643,-35.3632627,149.1652378,27631.5,0.5907435715198517,-0.5207348167896271,0.0,340.0,0.0,-0.5593725442886353,0.00800000037997961,0.016586029902100563,69.0,1.1907426714897156,351.5,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:13,AUTO,0.003432811237871647,-0.0022970103891566396,-0.13146384432911873,-0.00010908197145909071,0.0007428872922901064,0.012016614899039268,-35.363262649999996,149.1652378,28540.5,0.4158211126923561,-0.3764500021934509,0.0,329.75,0.0,-0.5557720810174942,0.022000000812113285,0.024470787961035967,69.0,1.1903352439403534,352.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:14,AUTO,0.0024373194901272655,-0.0010448824614286423,-0.11911241710186005,0.0006963212508708239,0.001630353566724807,0.010564370546489954,-35.36326235,149.1652378,30056.0,0.2370021641254425,-0.16789055615663528,0.0,256.0,0.0,-0.5488561987876892,0.029000001028180122,0.02205646876245737,69.0,1.1909533143043518,353.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:15,AUTO,0.002509496873244643,-0.0001288974399358267,-0.11263093166053295,0.0006374261865857989,0.0014143753214739263,0.008587633958086371,-35.36326220000001,149.1652378,30965.75,0.2128434143960476,-0.07573524210602045,0.0,209.25,0.0,-0.5438757091760635,0.02325000101700425,0.015237391460686922,69.75,1.1903806328773499,353.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:16,AUTO,0.0025147483684122562,0.00060145856696181,-0.10341563820838928,0.0009753975900821388,-2.2124440874904394e-05,0.007994855521246791,-35.36326205,149.1652377,32476.5,0.1778102144598961,-0.00011591543443500996,0.0,181.0,0.0,-0.5385155975818634,0.012500000186264515,0.012116732075810432,70.0,1.1909083724021912,354.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:17,AUTO,0.0021501081355381757,0.0009700798691483214,-0.09837564453482628,-0.0007544170366600156,0.0004507472913246602,0.00729517440777272,-35.363262,149.1652377,33386.25,0.1517045646905899,0.0340399625711143,0.0,177.25,0.0,-0.5344256460666656,0.007750000339001417,0.01275581493973732,70.0,1.1903804242610931,354.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:18,AUTO,0.001872338936664164,0.0009603723010513932,-0.09068713709712029,0.0010350006050430238,-3.052176907658577e-05,0.007509868126362562,-35.363262,149.1652376,34902.0,0.12943606823682785,0.04222477041184902,0.0,172.5,0.0,-0.5262487530708313,0.004500000271946192,0.014455925673246384,70.0,1.190445601940155,354.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:19,AUTO,0.0016438485181424767,0.0016611471364740282,-0.08641880750656128,0.00044820032780990005,0.001534109382191673,0.006681168801151216,-35.363261975,149.1652376,35816.0,0.11790065839886665,0.08450682181864977,0.0,170.0,0.0,-0.5242205709218979,0.005000000353902578,0.015339669771492481,70.0,1.190431147813797,354.75,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:20,AUTO,0.0017578862607479095,0.0021270844154059887,-0.07954702898859978,0.0007716819236520678,0.00018483068561181426,0.006622102577239275,-35.3632619,149.1652375,37325.5,0.12481414526700974,0.11666305363178253,0.0,165.0,0.0,-0.5163586437702179,0.008500000461935997,0.019484883174300194,70.0,1.1903022527694702,355.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:21,AUTO,0.0018403810681775212,0.0020371423743199557,-0.07587545737624168,0.0003037871792912483,7.593774353154004e-05,0.00532940577249974,-35.3632619,149.1652375,38233.75,0.126901563256979,0.11654181405901909,0.0,161.5,0.0,-0.5123541057109833,0.010000000707805157,0.020533257629722357,70.0,1.189778745174408,355.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:22,AUTO,0.002215551445260644,0.0009936752321664244,-0.0698557160794735,0.0003757872327696532,0.0004213587671983987,0.005234493175521493,-35.3632619,149.16523745,39748.5,0.13974132388830185,0.060355138033628464,0.0,152.5,0.0,-0.5062402188777924,0.007000000216066837,0.01935741212219,70.5,1.1900150775909424,355.5,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:23,AUTO,0.0022121293586678803,0.0008132533403113484,-0.0666444692760706,0.0013187481672503054,0.0007423399947583675,0.005092049948871136,-35.363261949999995,149.1652374,40657.0,0.13927244022488594,0.05062479618936777,0.0,149.5,0.0,-0.5023882985115051,0.0027500001015141606,0.01797070261090994,71.0,1.1894028186798096,356.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:24,AUTO,0.002228519879281521,0.0003691213933052495,-0.06145600043237209,0.00034694193163886666,0.00023763050558045506,0.005494416691362858,-35.363262,149.1652374,42171.0,0.13515878468751907,0.02538363914936781,0.0,146.0,0.0,-0.4958154261112213,0.003000000026077032,0.016468887217342854,71.0,1.1894116401672363,356.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:25,AUTO,0.0024406227748841047,0.00046880038280505687,-0.05861338973045349,0.0006151290144771338,0.0006734364433214068,0.004153354268055409,-35.363262,149.1652374,43086.0,0.15196209028363228,0.024433778133243322,0.0,144.0,0.0,-0.49406126886606216,0.00525000027846545,0.01611687010154128,71.0,1.1899334788322449,356.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:26,AUTO,0.0028270749608054757,0.0003737913357326761,-0.05398036167025566,0.0017358658951707184,0.0023411535657942295,0.004342308267951012,-35.363262,149.1652374,44600.5,0.17608676105737686,0.025663141161203384,0.0,141.5,0.0,-0.48771238327026367,0.006000000052154064,0.017357677221298218,71.0,1.1895620822906494,356.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:27,AUTO,0.0028007604996673763,0.0009105859498959035,-0.05155866127461195,0.0003968613891629502,0.0011832999007310718,0.0035299115697853267,-35.363262,149.1652374,45509.0,0.17383138090372086,0.050487381406128407,0.0,144.5,0.0,-0.48369506001472473,0.005750000127591193,0.01889900676906109,71.0,1.1888468265533447,356.75,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:28,AUTO,0.0027041842695325613,0.0008627033676020801,-0.04756286181509495,0.0008865343406796455,0.0007812461990397424,0.004093102645128965,-35.363262,149.1652374,47023.0,0.16564927250146866,0.051148200407624245,0.0,146.0,0.0,-0.477048322558403,0.003000000026077032,0.019896778278052807,71.0,1.1894692778587341,357.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:29,AUTO,0.002743238292168826,0.0008921634289436042,-0.04537436459213495,0.0004573978076223284,0.0008978669065982103,0.004117904813028872,-35.363262,149.1652374,47932.25,0.1682322509586811,0.057987029664218426,0.0,147.0,0.0,-0.4738244563341141,0.003750000149011612,0.019797072745859623,71.0,1.1899469792842865,357.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:30,AUTO,0.0025555704487487674,0.002031453885138035,-0.042007120326161385,-0.0010561643866822124,0.0012162441853433847,0.003332393360324204,-35.363261949999995,149.1652374,49446.5,0.15875372290611267,0.1180110052227974,0.0,151.5,0.0,-0.4675854444503784,0.004500000271946192,0.02189561352133751,72.0,1.1888383626937866,357.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:31,AUTO,0.0020129707700107247,0.0022792888921685517,-0.03984324634075165,0.00023953034542500973,0.00042865058640018106,0.0037276172661222517,-35.3632619,149.1652374,50357.75,0.14016123861074448,0.11976589076220989,0.0,154.75,0.0,-0.4619140550494194,0.007250000257045031,0.023192016407847404,72.0,1.1893211007118225,357.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:32,AUTO,0.00195194041589275,0.0013751190854236484,-0.03662640042603016,-0.00029722251929342747,-0.001645038981223479,0.0034143533557653427,-35.3632619,149.1652374,51869.5,0.13431768864393234,0.06337747536599636,0.0,153.5,0.0,-0.4570605456829071,0.010500000789761543,0.023088175803422928,72.0,1.190055787563324,357.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:33,AUTO,0.001975482067791745,0.0008810644067125395,-0.0348581587895751,-0.0006807720637880266,0.00030947450431995094,0.0029488035943359137,-35.363261924999996,149.1652374,52778.0,0.13337095826864243,0.04070316255092621,0.0,149.5,0.0,-0.4531921297311783,0.0057500002440065145,0.019913571886718273,72.0,1.1897805631160736,357.75,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:34,AUTO,0.002037276397459209,0.0002497718742233701,-0.03221208229660988,-0.00017618743004277349,-3.4398981370031834e-05,0.0029215833637863398,-35.363262,149.1652374,54292.0,0.13419286906719208,0.012781747616827488,0.0,145.0,0.0,-0.4468945264816284,0.0020000000949949026,0.016923872753977776,72.0,1.1893385648727417,358.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:35,AUTO,0.0020387881668284535,0.0002183436881750822,-0.030839161481708288,0.00013044544903095812,0.00042312865843996406,0.0026418316701892763,-35.363262,149.1652374,55201.0,0.13455424457788467,0.012106403708457947,0.0,145.0,0.0,-0.4431750401854515,0.004750000312924385,0.015970144886523485,72.0,1.188887506723404,358.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:36,AUTO,0.002138951327651739,0.0001707207557046786,-0.028555607423186302,0.0010248561156913638,0.00107825972372666,0.0021921854349784553,-35.363262,149.1652374,56715.5,0.1353638768196106,0.015020093880593777,0.0,146.0,0.0,-0.4372265487909317,0.007000000216066837,0.0161723168566823,72.0,1.1892412900924683,358.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:37,AUTO,0.0020980991539545357,0.00037733355929958634,-0.02737123752012849,-0.0001762561732903123,0.00010430635302327573,0.0024139354354701936,-35.363262,149.1652374,57626.75,0.13418834283947945,0.025157650699838996,0.0,146.75,0.0,-0.4316088780760765,0.007000000216066837,0.016506511252373457,72.0,1.1889767348766327,358.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:38,AUTO,0.002260946319438517,0.000877543177921325,-0.02568574994802475,0.0011923631536774337,9.432050865143538e-05,0.0017435728223063052,-35.363262,149.1652374,59138.5,0.14649725705385208,0.041634492576122284,0.0,148.5,0.0,-0.42690183222293854,0.0035000001080334187,0.018641856499016285,73.0,1.1895310282707214,358.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:39,AUTO,0.0025805113837122917,0.000759924398153089,-0.024522559717297554,0.0009781127446331084,0.0009814699296839535,0.002464324817992747,-35.363262,149.1652374,60047.75,0.16230518743395805,0.0424411790445447,0.0,146.5,0.0,-0.42375242710113525,0.0025000000605359674,0.01964078424498439,73.0,1.1892359554767609,358.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:40,AUTO,0.00259638880379498,0.0019083949737250805,-0.022816013544797897,-0.00018204457592219114,-0.0007360681775026023,0.00390513613820076,-35.363262,149.1652374,61535.0,0.1588509976863861,0.10812771320343018,0.0,151.0,0.0,-0.4175683557987213,0.003000000026077032,0.023200001567602158,73.0,1.1896363496780396,358.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:41,AUTO,0.0025400551385246217,0.0019525857642292976,-0.02196237212046981,0.0006045490736141801,0.0004787850775755942,0.00160894900909625,-35.3632619,149.1652374,62294.0,0.15337039157748222,0.11456657946109772,0.0,151.75,0.0,-0.41346556693315506,0.006250000209547579,0.02405967330560088,73.0,1.1894334554672241,358.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:42,AUTO,0.0025172086898237467,0.0019331741495989263,-0.02070748060941696,0.0005906411679461598,-0.0007352687534876168,0.002227049437351525,-35.3632619,149.1652374,63505.0,0.1520031839609146,0.11649049073457718,0.0,152.0,0.0,-0.4079614132642746,0.008500000461935997,0.02444540522992611,73.0,1.1892823576927185,358.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:43,AUTO,0.002149759035091847,0.000955437688389793,-0.019493098836392164,0.0005265125655569136,-2.3621803848072886e-05,0.0015172499843174592,-35.3632619,149.1652374,64715.5,0.13168234378099442,0.06815019249916077,0.0,150.75,0.0,-0.4043969586491585,0.007250000373460352,0.0223533371463418,73.0,1.1896155774593353,358.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
16:28:44,AUTO,0.002050690585747361,0.0008525504090357572,-0.018512079492211342,0.0008466913131996989,0.0002598928986117244,0.000769659411162138,-35.3632619,149.1652374,65928.0,0.1279435008764267,0.058603812009096146,0.0,150.0,0.0,-0.40009520947933197,0.0010000000474974513,0.018851522356271744,73.0,1.189470887184143,358.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
