time_stamp,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,nav_roll,nav_pitch,nav_bearing,target_bearing,wp_dist,alt_error,airspeed,groundspeed,throttle,climb,heading,GPS_status,Gyro_status,Accel_status,Baro_status,PreArm_error,chan1_raw,chan2_raw,chan3_raw,chan4_raw,satellites_visible
17:15:26,AUTO,-0.000336847580911126,0.001227547531016171,0.015525045804679394,0.00012718694051727653,0.0002957541146315634,0.0013616441283375025,-35.3632622,149.1652375,0.0,0.0026552209310466424,0.012473043563659303,0.0,141.0,0.0,7.898330659372732e-05,0.0,0.004525471536908299,0.0,-0.007429951961967163,0.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:27,AUTO,0.17236614599823952,0.1868372046155855,0.039283063262701035,0.31495868414640427,0.34743356477702036,0.03819400316569954,-35.363258825,149.16523425,126.75,12.552397727966309,14.733806133270264,2.25,142.5,0.0,0.19839921966195107,0.8640000410377979,1.0019037127494812,33.75,0.4268289259634912,1.75,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:28,AUTO,0.3456305265426636,0.36963754892349243,0.061017513275146484,0.08120795339345932,-0.008348959498107433,0.02650235779583454,-35.3632545,149.1652295,563.0,17.42991828918457,17.885068893432617,3.0,139.0,1.0,0.16779635846614838,0.999000072479248,0.6791883111000061,45.0,1.0324409008026123,3.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:29,AUTO,0.3717082589864731,0.35757390409708023,0.06634903978556395,0.034777748165652156,0.01473229331895709,0.003378406458068639,-35.36325305,149.165226875,2514.25,18.470384120941162,18.34465503692627,2.5,136.25,1.0,-0.1966560333967209,0.122750005684793,0.1532642925158143,67.0,1.6140722632408142,3.25,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:30,AUTO,0.40654733777046204,0.37224918603897095,0.05647115036845207,0.05099356919527054,0.028560716658830643,0.0015101069584488869,-35.3632539,149.1652277,3561.0,17.72812271118164,18.506195068359375,1.0,136.0,1.0,-0.2722790539264679,0.2590000033378601,0.32514551281929016,85.0,1.616375207901001,3.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:31,AUTO,0.41603346168994904,0.29987116903066635,0.11230407282710075,-0.09635965432971716,-0.09199681505560875,0.13409498892724514,-35.36325785,149.16523335,5701.25,11.389209270477295,15.329328536987305,0.5,142.5,0.0,-0.1379528772085905,0.5575000271201134,0.5383313819766045,92.25,1.4929729104042053,6.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:32,AUTO,0.34855130314826965,0.21581552922725677,0.17656783759593964,-0.1778145283460617,-0.08180465549230576,0.14985494315624237,-35.3632591,149.1652359,6680.0,9.77031421661377,12.94205093383789,0.0,155.0,0.0,-0.0769067332148552,0.39900001883506775,0.24081498384475708,87.0,1.613882064819336,10.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:33,AUTO,0.34329450130462646,0.18920410672823587,0.29035961627960205,0.07236777742703755,0.05229267105460167,0.03637680100897948,-35.36325753333333,149.16523269999996,9159.333333333334,16.042912165323894,13.246181805928549,0.3333333333333333,140.0,0.0,-0.3304101526737213,0.5483333667119344,0.5382206042607626,70.33333333333333,1.9559860626856487,16.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:34,AUTO,0.39536286890506744,0.214457705616951,0.3197872042655945,0.07699423283338547,0.05013008043169975,0.01788652315735817,-35.363256750000005,149.16522915000002,10399.5,21.085546493530273,15.355987548828125,1.0,129.0,0.5,-0.522165834903717,0.5470000207424164,0.4696766436100006,69.5,1.9441929459571838,18.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:35,AUTO,0.47931259125471115,0.15716103836894035,0.3385031074285507,0.034780706744641066,-0.054785608779639006,0.04425737075507641,-35.363258650000006,149.165224875,13005.5,26.181169986724854,14.4977285861969,0.5,109.25,1.0,-0.7427499294281006,0.27675001695752144,0.24953529611229897,71.75,1.721728265285492,19.25,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:36,AUTO,0.49744996428489685,0.121477410197258,0.36224138736724854,0.021345600485801697,-0.01807585172355175,0.06529472023248672,-35.3632595,149.1652257,14086.0,24.836503982543945,15.480103492736816,1.0,106.0,1.0,-0.7614184617996216,0.23100000619888306,0.3309863209724426,73.0,1.665654182434082,20.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:37,AUTO,0.4638575091958046,0.1484537422657013,0.3951544091105461,-0.035291400738060474,0.028718231711536646,-0.003634525928646326,-35.363259525,149.1652316,16373.0,21.29371213912964,17.469546794891357,2.0,120.75,0.0,-0.7100842148065567,0.4062500223517418,0.40782593935728073,73.75,1.6403622031211853,22.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:38,AUTO,0.4463561773300171,0.16162127256393433,0.3974776566028595,-0.015947166830301285,0.011426903307437897,-0.013074456714093685,-35.3632595,149.1652339,17426.0,20.8181095123291,17.57887077331543,2.0,133.0,0.0,-0.6964343190193176,0.3140000104904175,0.2980857491493225,73.0,1.6712353229522705,22.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:39,AUTO,0.4228789508342743,0.1888597495853901,0.3636324927210808,-0.01170948683284223,0.009001652477309108,-0.03661516960710287,-35.363260049999994,149.16523669999998,19794.25,19.778837203979492,17.868931770324707,2.0,161.5,0.0,-0.7343881130218506,0.1482500061392784,0.15933368727564812,70.5,1.7182754576206207,20.5,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:40,AUTO,0.41120409965515137,0.20288479328155518,0.3436814248561859,-0.012188361957669258,0.006545121781527996,-0.03655778616666794,-35.3632603,149.1652375,20890.0,19.27303123474121,18.00983238220215,2.0,175.0,0.0,-0.7674719095230103,0.11000000685453415,0.1243201419711113,69.0,1.7318596839904785,19.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:41,AUTO,0.3453911319375038,0.24155161157250404,0.21515106223523617,-0.057318191044032574,-0.03072645701467991,-0.23964207619428635,-35.363260525,149.165238275,23317.25,19.07204580307007,19.318154335021973,2.5,194.0,0.0,-0.8577410727739334,0.056750002317130566,0.07455194089561701,63.75,1.7362869679927826,11.75,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:42,AUTO,0.241141214966774,0.2766212224960327,0.006663246545940638,-0.14578253030776978,-0.07825635373592377,-0.41588902473449707,-35.3632601,149.165238,24424.0,20.57027244567871,21.41058349609375,3.0,184.0,0.0,-0.9019091725349426,0.1510000079870224,0.23006458580493927,58.0,1.7559303045272827,0.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:43,AUTO,0.2097899690270424,0.33563853055238724,-0.13034548796713352,0.0684704752638936,0.060603780671954155,0.034713765140622854,-35.3632556,149.16523130000002,26868.0,21.98680019378662,20.93570613861084,3.0,143.0,0.5,-1.0069274604320526,0.6930000334978104,0.648792177438736,47.5,1.6749745607376099,352.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:44,AUTO,0.25531205534935,0.3648046553134918,-0.10268077999353409,0.037300340831279755,0.04464234411716461,0.02419247291982174,-35.3632535,149.165228,27914.0,21.920351028442383,21.01005744934082,3.0,138.0,1.0,-0.9856786727905273,0.5720000267028809,0.43984922766685486,48.0,1.593932867050171,354.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:45,AUTO,0.29391422867774963,0.4017016962170601,-0.06950493529438972,0.007407744386000559,0.023281247355043888,0.011484433431178331,-35.363252025,149.165226325,30109.25,21.248427391052246,21.688843727111816,3.75,137.5,1.0,-0.849728986620903,0.12750000413507223,0.1586748817935586,52.5,1.5857295393943787,355.5,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:46,AUTO,0.30045393109321594,0.41139864921569824,-0.05847761780023575,0.0009326180443167686,0.017614826560020447,0.00928336288779974,-35.3632526,149.1652274,31122.0,20.93973159790039,21.987037658691406,4.0,139.0,1.0,-0.7995532155036926,0.26500001549720764,0.3485519587993622,55.0,1.6170774698257446,356.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:47,AUTO,0.3567170351743698,0.4270201101899147,-0.04349801782518625,0.030433508101850748,-1.8175574950873852e-05,0.011666658741887659,-35.363256275,149.165233325,33321.0,16.19220995903015,21.50626230239868,3.5,150.75,0.25,-0.6613152921199799,0.6200000196695328,0.6877466589212418,71.5,1.5035417079925537,357.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:48,AUTO,0.36287227272987366,0.39890554547309875,-0.0258584413677454,-0.08246852457523346,-0.12149403244256973,0.1198815181851387,-35.3632585,149.1652374,34251.0,10.269780158996582,19.914039611816406,3.0,177.0,0.0,-0.5293236970901489,0.7640000581741333,0.8017809987068176,80.0,1.4243038892745972,358.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:49,AUTO,0.2501279264688492,0.32694848626852036,0.05414089560508728,-0.038330903626047075,-0.017149397870525718,0.06431054789572954,-35.363262025,149.165243525,36403.0,8.752050280570984,17.834676265716553,3.0,265.5,0.0,-0.34175780415534973,0.3280000202357769,0.28149181976914406,73.0,1.6937015354633331,2.5,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:50,AUTO,0.25457218289375305,0.3037365972995758,0.09650932252407074,0.010852022096514702,-0.020253166556358337,0.08411390334367752,-35.3632633,149.1652428,37501.0,11.79112720489502,15.918624877929688,2.0,282.0,0.0,-0.3722314238548279,0.3050000071525574,0.34579578042030334,69.0,1.7898621559143066,5.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:51,AUTO,0.31228040158748627,0.23387406766414642,0.2110602706670761,0.04269107128493488,-0.06275114882737398,0.07938125543296337,-35.363265475000006,149.16523642500002,40059.5,19.61768627166748,11.82428503036499,1.25,105.25,0.0,-0.5889025777578354,0.4987500384449959,0.46313951909542084,62.5,1.861836314201355,11.5,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:52,AUTO,0.34817415475845337,0.17325106263160706,0.21450699865818024,0.038188353180885315,-0.09004674106836319,-0.06853552907705307,-35.363266,149.1652333,41241.0,22.368227005004883,11.44416332244873,1.0,44.0,0.0,-0.7062768340110779,0.44300001859664917,0.34233054518699646,60.0,1.8616364002227783,12.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:53,AUTO,0.2651422321796417,0.23460058122873306,-0.0850899200886488,0.014274492859840393,0.041878156262100674,-0.06846553809009492,-35.363262675,149.16522882499999,43775.5,25.445261478424072,16.1268253326416,3.0,86.75,0.0,-0.9095385372638702,0.547000028192997,0.5644251853227615,50.0,1.7514135539531708,354.5,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:54,AUTO,0.2987436056137085,0.2662018835544586,-0.07495663315057755,0.06477034091949463,0.05538854002952576,0.03362658992409706,-35.3632599,149.1652263,44867.0,25.5452880859375,16.269290924072266,3.0,105.0,1.0,-0.938525378704071,0.6390000581741333,0.5648477673530579,49.0,1.6729295253753662,355.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:55,AUTO,0.36469288170337677,0.31396712362766266,-0.03577055782079697,0.017506345408037305,0.03358997777104378,0.0076651874696835876,-35.363256025,149.1652241,47138.0,25.0498104095459,17.067688941955566,4.0,119.5,1.0,-0.8719995021820068,0.2292500138282776,0.1942954808473587,52.5,1.599195808172226,357.5,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:56,AUTO,0.37584400177001953,0.3295820355415344,-0.02396976202726364,0.0080679040402174,0.02551768533885479,0.010323558934032917,-35.3632556,149.1652251,48156.0,24.725908279418945,17.551664352416992,4.0,123.0,1.0,-0.8281444907188416,0.2240000069141388,0.29137498140335083,55.0,1.606493592262268,358.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:57,AUTO,0.41567687690258026,0.3414851576089859,-0.0023940071259858087,0.04206199198961258,0.013126878766342998,0.005685521638952196,-35.363257175,149.165231325,50392.25,19.58798885345459,17.400543212890625,4.0,135.75,0.25,-0.7217980772256851,0.5597500205039978,0.610545352101326,66.5,1.5451139509677887,269.25,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:58,AUTO,0.4363294541835785,0.33816856145858765,0.007023414131253958,-0.03886565566062927,-0.0583512969315052,0.06424212455749512,-35.3632584,149.1652356,51356.0,13.55919361114502,17.138017654418945,4.0,157.0,0.0,-0.6216015219688416,0.7150000333786011,0.7716223001480103,76.0,1.4569751024246216,0.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:15:59,AUTO,0.2707027718424797,0.30985014140605927,0.03729936294257641,-0.06173277506604791,-0.0008665205969009548,0.028401747345924377,-35.363260249999996,149.16524375,53487.5,8.98228669166565,17.286137580871582,4.0,246.0,0.0,-0.41544676572084427,0.333500012755394,0.24982726946473122,71.25,1.6692984104156494,1.5,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:16:00,AUTO,0.2548326849937439,0.3044491410255432,0.05875610560178757,-0.01329411007463932,0.0012830239720642567,0.04603726789355278,-35.363261,149.165244,54576.0,11.067347526550293,16.55179214477539,4.0,254.0,0.0,-0.44136229157447815,0.15600000321865082,0.1945311576128006,68.0,1.7764413356781006,3.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:16:01,AUTO,0.2853633016347885,0.28117628395557404,0.14423546195030212,-0.004064472392201424,-0.00014437930076383054,0.07429247722029686,-35.3632623,149.165239375,57126.5,16.311911582946777,14.884573459625244,3.0,288.0,0.0,-0.6527758687734604,0.38725002110004425,0.35634317249059677,64.5,1.8459225594997406,7.5,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:16:02,AUTO,0.28490346670150757,0.2670724093914032,0.1910502165555954,-0.04531916230916977,-0.004853891674429178,0.08438820391893387,-35.3632627,149.1652367,58309.0,19.260726928710938,14.47162914276123,3.0,67.0,0.0,-0.7685302495956421,0.3890000283718109,0.3711746633052826,61.0,1.8513290882110596,10.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:16:03,AUTO,0.2318095974624157,0.265554565936327,-0.02113339537754655,0.0463056571315974,0.030333549482747912,-0.07047718856483698,-35.363261025,149.16522975,60828.25,25.100231647491455,16.738637447357178,4.0,100.5,0.0,-0.9559753239154816,0.6022500246763229,0.6131631433963776,49.75,1.7276163697242737,268.5,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:16:04,AUTO,0.2770335376262665,0.2927786111831665,-0.015466496348381042,0.07470583915710449,0.049021948128938675,0.03076132759451866,-35.3632587,149.1652264,61905.0,24.96448516845703,17.191627502441406,4.0,112.0,1.0,-0.9703320264816284,0.6650000214576721,0.5962195992469788,48.0,1.6483032703399658,359.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:16:05,AUTO,0.3386322557926178,0.3452034071087837,0.02043375838547945,0.012076035724021494,0.03742092987522483,0.006580324145033956,-35.363254325,149.165224175,64157.25,23.653095245361328,19.000664234161377,5.25,126.0,1.0,-0.8786706328392029,0.2837500162422657,0.2513614185154438,51.5,1.587709665298462,0.75,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:16:06,AUTO,0.3460840880870819,0.3630320131778717,0.03150817006826401,-0.001005524187348783,0.02845783345401287,0.006463932804763317,-35.3632535,149.1652252,65169.0,23.01736068725586,19.786867141723633,6.0,131.0,1.0,-0.8285888433456421,0.242000013589859,0.2850877344608307,54.0,1.6027532815933228,1.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:16:07,AUTO,0.3809141218662262,0.3842468038201332,0.05157199967652559,0.04222704749554396,0.017318834317848086,0.00474282557843253,-35.363255025,149.16523055000002,67423.5,19.947082996368408,19.808353900909424,6.0,141.5,0.5,-0.7418359220027924,0.4737500324845314,0.5339493006467819,64.0,1.5712764263153076,2.5,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:16:08,AUTO,0.4092533588409424,0.39178094267845154,0.057170141488313675,0.041229136288166046,0.009688708931207657,0.0019585159607231617,-35.3632567,149.1652339,68406.0,15.746194839477539,18.67810821533203,5.0,151.0,0.0,-0.6585937142372131,0.6200000047683716,0.6816607713699341,74.0,1.4885585308074951,3.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:16:09,AUTO,0.3184177726507187,0.3085963502526283,0.12605777569115162,-0.08570100460201502,-0.0010742166778072715,0.04614907503128052,-35.3632603,149.165241675,70488.75,9.261605024337769,17.694556713104248,5.0,236.5,0.0,-0.41032469272613525,0.46250003203749657,0.3633185960352421,74.5,1.5985259115695953,6.75,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:16:10,AUTO,0.2938799560070038,0.2954399585723877,0.15564566850662231,-0.011364396661520004,-0.012815391644835472,0.05947780981659889,-35.3632614,149.1652426,71538.0,11.434308052062988,16.552751541137695,5.0,255.0,0.0,-0.3970116972923279,0.17800000309944153,0.19292345643043518,71.0,1.7311028242111206,8.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:16:11,AUTO,0.3371433913707733,0.23683197423815727,0.2601076811552048,0.015823135850951076,-0.02220303099602461,0.10041025467216969,-35.36326325,149.1652378,74056.5,18.753626346588135,13.344112157821655,4.0,169.25,0.0,-0.5781237781047821,0.44575002044439316,0.43685293197631836,64.25,1.8456534445285797,14.5,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:16:12,AUTO,0.3601178824901581,0.19461266696453094,0.3136662542819977,0.04914511740207672,-0.08857589960098267,0.08223304897546768,-35.363264,149.1652348,75234.0,22.290843963623047,12.176140785217285,4.0,56.0,0.0,-0.6936376690864563,0.46700000762939453,0.4363127052783966,62.0,1.8590548038482666,17.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:16:13,AUTO,0.29068661481142044,0.20077501982450485,0.017495902255177498,-0.04141119075939059,-0.005332944914698601,-0.2060643156291917,-35.363262275,149.16522915,77790.75,25.934088230133057,15.322552680969238,5.0,89.75,0.0,-0.9092919677495956,0.49425002932548523,0.5598497912287712,51.25,1.7687819302082062,180.5,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:16:14,AUTO,0.28738778829574585,0.2347794622182846,-0.02697201445698738,0.07225839793682098,0.054446808993816376,0.03647013008594513,-35.3632595,149.1652259,78900.0,25.94474220275879,15.606552124023438,5.0,107.0,1.0,-0.9525878429412842,0.7780000567436218,0.7785381078720093,48.0,1.6920756101608276,358.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:16:15,AUTO,0.3727226257324219,0.2834049388766289,0.015426262514665723,0.03201850410550833,0.03398124547675252,0.00606228644028306,-35.363253525,149.16521949999998,81187.75,25.693734169006348,16.04215908050537,5.25,120.25,1.25,-0.9094799607992172,0.499750018119812,0.38896819576621056,49.75,1.5982710421085358,0.5,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:16:16,AUTO,0.3900812566280365,0.29960596561431885,0.025777485221624374,0.010258963331580162,0.026444680988788605,0.0064923702739179134,-35.3632519,149.1652184,82203.0,25.461776733398438,16.424240112304688,6.0,123.0,2.0,-0.8621191382408142,0.2550000250339508,0.17741785943508148,52.0,1.5929553508758545,1.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:16:17,AUTO,0.4041283279657364,0.3244045525789261,0.04569336213171482,0.014188422821462154,0.021147055085748434,0.006185760139487684,-35.3632511,149.16522035000003,84469.75,24.838635444641113,17.384477138519287,6.0,128.25,1.5,-0.7915429621934891,0.23375001177191734,0.2790238633751869,56.5,1.6363378167152405,2.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:16:18,AUTO,0.4249514043331146,0.3360593020915985,0.054981037974357605,0.04703591763973236,0.02667166292667389,0.003656235057860613,-35.3632515,149.1652223,85512.0,24.41668128967285,17.990676879882812,6.0,130.0,1.0,-0.7711620926856995,0.3460000157356262,0.3950114846229553,60.0,1.6182775497436523,3.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:16:19,AUTO,0.4731586277484894,0.3656122013926506,0.06420911848545074,-0.03302085306495428,0.031977465841919184,-0.023493117856560275,-35.36325385,149.1652307,87637.75,17.66628885269165,21.022252082824707,8.0,147.0,0.75,-0.5545971468091011,0.7292500287294388,0.7959953248500824,82.75,1.399592250585556,3.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:16:20,AUTO,0.4053288698196411,0.38612422347068787,0.054767705500125885,-0.1757946014404297,-0.022819604724645615,-0.010767383500933647,-35.3632552,149.1652361,88507.0,12.125807762145996,21.228139877319336,8.0,169.0,0.0,-0.36006835103034973,0.8550000190734863,0.8315050005912781,89.0,1.3318029642105103,3.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:16:21,AUTO,0.29446107149124146,0.3513343557715416,0.0780167244374752,-0.04439123161137104,-0.006985167681705207,0.0416695075109601,-35.3632588,149.165241775,90607.25,12.63521409034729,18.917001247406006,7.0,223.75,0.0,-0.20787840709090233,0.33150001615285873,0.2900993376970291,73.0,1.6476286351680756,4.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
17:16:22,AUTO,0.2502328157424927,0.3403105139732361,0.10633105039596558,-0.20350585877895355,-0.00793277844786644,0.0504145510494709,-35.3632602,149.1652413,91673.0,14.94075870513916,17.9528751373291,7.0,233.0,0.0,-0.36140623688697815,0.2939999997615814,0.32025080919265747,62.0,1.7058396339416504,6.0,1.0,1.0,1.0,1.0,0.0,1500.0,1500.0,1000.0,1500.0,10.0
